Id del contrato de software;Nombre;instanceId;Estado;Fabricante;Centro Actividad / Centro de Costos;Suministrador Responsable;Empresa Propietaria;Fecha de Creación;Fecha de Caducidad;Fecha Modificada;Nombre del producto;Nombre Proveedor;Orden de Compra;Clave__c;Suma Número de Licencias Adquiridas;Filial;Información Adicional / Descripción
CW-12228;CW-12228-008;ASGADR4FJYMVQAQOJ7YOQN0XU9HCKA;Executed;Quest;01989076;BUSINESSMIND COLOMBIA S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/02/09 07:44:16 AM;2030/12/01 12:00:00 AM;2025/05/12 12:19:01 PM;TOAD FOR ORACLE BASE EDITION V13;BUSINESSMIND COLOMBIA S.A.;;;39;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW-12228;CW-12228-009;ASGADR4FJYMVQAQOJ8BLQN0XX6HF9N;Executed;Quest;01989076;BUSINESSMIND COLOMBIA S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/02/09 07:45:56 AM;2030/12/01 12:00:00 AM;2025/05/12 12:19:01 PM;TOAD FOR ORACLE DBA EDITION V13;BUSINESSMIND COLOMBIA S.A.;;;61;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW-12228;CW-12228-010;ASGADR4FJYMVQAQOJ8EGQN0YABHGXE;Executed;Quest;01989076;BUSINESSMIND COLOMBIA S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/02/09 07:47:28 AM;2030/12/01 12:00:00 AM;2025/05/12 12:19:01 PM;FOGLIGHT SERVER FOR FSM V13;BUSINESSMIND COLOMBIA S.A.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW-12228;CW-12228-011;ASGA9TAFB7LH4AQOJ8IKQN0XX3ZAMZ;Executed;Quest;01989076;BUSINESSMIND COLOMBIA S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/02/09 07:49:48 AM;2030/12/01 12:00:00 AM;2025/05/12 12:19:01 PM;FOGLIGHT FOR ORACLE PERFORMANCE INVESTIGATOR EDITION V13;BUSINESSMIND COLOMBIA S.A.;;;30;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-001;ASGADR4FJYMVQAQXJQ87QW0UKLDWR9;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 09:55:58 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Base;INFORMESE;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-002;ASGADR4FJYMVQAQXJQVFQW0UXJEDW6;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 09:58:24 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Custom Tables;INFORMESE;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-003;ASGA9TAFB7LH4AQXJQYIQW0VA3IQEI;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:00:50 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Missing Values;INFORMESE;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-004;ASGA9TAFB7LH4AQXJRECQW0VGHIR2E;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:03:25 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Modeler Client Professional (Concurrente);INFORMESE;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-005;ASGADR4FJYMVQAQXJRISQW0V0VE12L;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:06:49 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Modeler Professional PVU Server;INFORMESE;;;240;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-006;ASGA9TAFB7LH4AQXJR2QQW0V4UISLX;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:08:40 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Categories;INFORMESE;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-007;ASGA9TAFB7LH4AQXJR5JQW0V73ISZT;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:10:27 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Forecasting;INFORMESE;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-008;ASGA9TAFB7LH4AQXJR9LQW0VLQITQU;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:12:37 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Regression;INFORMESE;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-009;ASGA9TAFB7LH4AQXJRLVQW0VNZITZK;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:14:27 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Modeler Client Professional (Local);INFORMESE;;;6;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW132742;CW132742-010;ASGADR4FJYMVQAQXJRPGQW0VR0ELEA;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2021/08/03 10:16:01 AM;2022/04/30 12:00:00 AM;2026/02/16 05:15:40 AM;IBM SPSS Statistics Advanced Statistics;INFORMESE;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW136275;CW136275-001;ASGDBP1IIN2UDARHFN48RGG6LITSM6;Executed;Ipresas;01312014;Ipresas;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/11 02:31:10 PM;2035/02/07 12:00:00 AM;2025/12/19 08:24:14 AM;iPresas_Manager;Ipresas;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW136275;CW136275-002;ASGBB9V3IYZC0ATH8QOTTH8QOTHPGV;Executed;Ipresas;01312014;Ipresas;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2025/12/19 08:27:55 AM;2035/02/07 12:00:00 AM;2025/12/19 08:39:17 AM;iPresas_Calc;Ipresas;;;1;;.
CW154079;CW154079-001;ASGDBP1IIN2UDARG19XPRF23E5H9ZI;Historical;Palisade;01989080;FARBIARZ Y ALVAREZ S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 08:35:19 AM;2023/12/31 12:00:00 AM;2026/02/16 05:15:42 AM;DecisionTools Suite;FARBIARZ Y ALVAREZ S.A.;;;7;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW154079;CW154079-002;ASGDBP1IIN2UDARG1KOARF23UQHOQ1;Historical;Palisade;01989080;FARBIARZ Y ALVAREZ S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 08:43:19 AM;2023/12/31 12:00:00 AM;2026/02/16 05:15:42 AM;DecisionTools Suite Industrial-Standalone;FARBIARZ Y ALVAREZ S.A.;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW154079;CW154079-003;ASGG8DGIDZG4UARG1KUMRF24B2J1B9;Historical;Palisade;01989080;FARBIARZ Y ALVAREZ S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 08:48:47 AM;2023/12/31 12:00:00 AM;2026/02/16 05:15:43 AM;DecisionTools Suite Profesional-Standalone;FARBIARZ Y ALVAREZ S.A.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW154920;CW154920-001;ASGAWGX7AQANSAS24961S24961OJHC;Historical;Cashpower Sudamerica;01989072;CASHPOWER SURAMERICANA S.A.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2024/04/23 10:40:39 AM;2024/11/28 12:00:00 AM;2026/02/16 05:15:49 AM;Imectro - Nexo Plus Transaction Server;CASHPOWER SURAMERICANA S.A.;;;6;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155093;CW155093-001;ASGGY5F7DCJYMASPFRSLSPFRSLBAQG;Executed;SAP;01980604;SAP;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2024/12/27 11:02:24 AM;2034/11/21 12:00:00 AM;2025/05/12 12:19:01 PM;SAP Analysis for Office (AFO);SAP;;;9999;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155093;CW155093-002;ASGFK816BYORHASQWO74SQWO74V3OP;Executed;SAP;01980604;SAP;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2025/01/30 09:35:35 AM;2036/01/27 12:00:00 AM;2025/05/12 12:19:01 PM;SAP Disclosure Management (DM);SAP;;;9999;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155588;CW155588-001;ASGBZBM7ITT46ASAEJGUSAEJGUGVEX;Historical;Desconocido;01989072;Desconocido;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2023/08/28 02:41:57 PM;2024/11/18 12:00:00 AM;2026/02/16 05:15:47 AM;Open SmartFlex;Desconocido;;;9999;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155588;CW155588-002;ASGDZQ5CAJVXTAS1ZL0SS1ZL0SK9MN;Historical;Desconocido;01989072;OPEN INTERNATIONAL S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2024/04/15 08:57:04 AM;2025/07/31 12:00:00 AM;2026/02/16 05:15:48 AM;Open Smartflex;OPEN INTERNATIONAL S.A.S.;;;9999;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155673;CW155673-001;ASGDZ8OPBFVYCAR2GTJGR1H5V4I8VW;Historical;Itron;01989072;AV ACCELERATION VALUE SOLUTIONS S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/05/20 10:21:27 AM;2023/12/01 12:00:00 AM;2026/02/16 05:15:44 AM;MV-90 xi Client;AV ACCELERATION VALUE SOLUTIONS S.A.S;;;7500;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-001;ASGDBP1IIN2UDARGZNWURGA7DK56CO;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 09:00:07 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;ArcGIS Pro Basic;ESRI COLOMBIA S.A.S.;;;33;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-002;ASGG8DGIDZG4UARGZPDRRGA807N8ZA;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 09:23:27 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:42 AM;ArcGIS Pro Standar;ESRI COLOMBIA S.A.S.;;;49;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-003;ASGG8DGIDZG4UARGZQ65RGA9NFNNKF;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 09:49:55 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;ArcGIS Pro Advanced;ESRI COLOMBIA S.A.S.;;;22;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-004;ASGG8DGIDZG4UARGZR6URGAKNKNQQA;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:11:13 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;ArcGIS Desktop Advanced;ESRI COLOMBIA S.A.S.;;;20;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-005;ASGAJOIFD0FXYARGZRQVRGAKXLU3MC;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:18:00 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:42 AM;Extensiones ArcGIS Pro - Network Analyst;ESRI COLOMBIA S.A.S.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-006;ASGG8DGIDZG4UARGZRV2RGALCCNUJU;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:19:51 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Extensiones ArcGIS Pro - 3D Analyst;ESRI COLOMBIA S.A.S.;;;22;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-007;ASGAJOIFD0FXYARGZRXYRGALENU5M7;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:21:21 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Extensiones ArcGIS Pro - Spatial Analyst;ESRI COLOMBIA S.A.S.;;;22;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-008;ASGG8DGIDZG4UARGZSG6RGAL3GNVU9;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:27:00 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Extensiones ArcGIS Pro - Geostatistical Analyst ;ESRI COLOMBIA S.A.S.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-009;ASGAJOIFD0FXYARGZS0ORGAL73UK5X;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:29:02 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Extensiones ArcGIS Pro - Data Interoperability;ESRI COLOMBIA S.A.S.;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-010;ASGDBP1IIN2UDARGZS2ZRGAL9P5UK6;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:30:45 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Extensiones ArcGIS Pro - Data Reviewer;ESRI COLOMBIA S.A.S.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-011;ASGG8DGIDZG4UARGZS7CRGALNSNWXR;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:33:33 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:42 AM;Aplicaciones ArcGIS Drone2Map;ESRI COLOMBIA S.A.S.;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155726;CW155726-012;ASGAJOIFD0FXYARGZTN6RGAMUFVDU4;Historical;ESRI COLOMBIA S.A.S.;01989073;ESRI COLOMBIA S.A.S.;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 10:58:19 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;Aplicaciones ArcGIS ArcGIS Insights;ESRI COLOMBIA S.A.S.;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-001;ASGAJOIFD0FXYARGZVFRRGAO26VO7X;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 11:32:13 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;GEOMEDIA ESSENTIALS LOCAL;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;17;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-002;ASGG8DGIDZG4UARGZWAYRGAPHOO5K4;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 11:50:23 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;GEOMEDIA ESSENTIALS CONCURRENTE;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;44;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-003;ASGG8DGIDZG4UARGZWELRGAP11O6I2;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 11:51:58 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;GEOMEDIA PROFESSIONAL CONCURRENTE;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-004;ASGDBP1IIN2UDARGZZ9FRGASPV67SK;Executed;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:30:19 PM;2027/02/07 12:00:00 AM;2025/05/12 12:19:01 PM;GEOMEDIA WEB MAP;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-005;ASGG8DGIDZG4UARHAD8XRGAWPNP2LV;Executed;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:32:18 PM;2027/02/07 12:00:00 AM;2025/05/12 12:19:01 PM;GTECHNOLOGY / DESIGNER;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;61;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-006;ASGDBP1IIN2UDARHADMHRGAWSW7B80;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:37:05 PM;2022/02/22 12:00:00 AM;2026/02/16 05:15:42 AM;GTECHNOLOGY / DESIGNER;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-007;ASGG8DGIDZG4UARHADVERGAXBUP41F;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:39:53 PM;2022/02/22 12:00:00 AM;2026/02/16 05:15:43 AM;GTECHNOLOGY / DESIGNER;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-008;ASGG8DGIDZG4UARHADYORGAXF4P4OS;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:41:50 PM;2022/03/31 12:00:00 AM;2026/02/16 05:15:43 AM;GTECHNOLOGY / DESIGNER;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;5;;.
CW155730;CW155730-009;ASGG8DGIDZG4UARHAEF1RGAX2BP52K;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:46:55 PM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;GTECHNOLOGY / ADMINISTRATOR;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-010;ASGDBP1IIN2UDARHAE0KRGAX707FDC;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:49:33 PM;2024/11/30 12:00:00 AM;2026/02/16 05:15:43 AM;GTECHNOLOGY / NET VIEWER 5 usuarios;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;2;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-011;ASGDBP1IIN2UDARHAE5HRGAXLX7F3Z;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:51:00 PM;2024/11/30 12:00:00 AM;2026/02/16 05:15:42 AM;GTECHNOLOGY / NET VIEWER 100 usuarios;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-012;ASGG8DGIDZG4UARHAE8ERGAXOUP7C9;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:53:12 PM;2024/11/30 12:00:00 AM;2026/02/16 05:15:44 AM;GTECHNOLOGY / NET VIEWER 25 usuarios;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-013;ASGG8DGIDZG4UARHAEL3RGAXSDP733;Executed;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:54:49 PM;2027/02/07 12:00:00 AM;2025/05/12 12:19:01 PM;GTECHNOLOGY / NET PLOT;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-014;ASGDBP1IIN2UDARHAEOBRGAXUR7G3W;Executed;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:56:43 PM;2027/02/07 12:00:00 AM;2025/05/12 12:19:01 PM;GTECHNOLOGY / NET EXPORT;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-015;ASGG8DGIDZG4UARHAEQRRGAXX7P7SW;Historical;INTERGRAPH CORPORATION;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/02/08 02:57:55 PM;2024/11/30 12:00:00 AM;2026/02/16 05:15:44 AM;GTECHNOLOGY / ANALYST CONCURRENTE;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;6;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-016;ASGJSFNSJXX24ASAFME1SAFME1N4AR;Historical;Hexagon Geospatial - INTERGRAPH;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2023/08/29 08:16:32 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:47 AM;HXGN NETWORKS CORE/DESIGNER CC;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;67;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155730;CW155730-017;ASGBZBM7ITT46ASAFM1SSAFM1SKGYL;Historical;Hexagon Geospatial - INTERGRAPH;01989073;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2023/08/29 08:21:24 AM;2024/11/30 12:00:00 AM;2026/02/16 05:15:47 AM;HXGN NETWORKS CORE/PLOTTING;HEXAGON ESPATIAL - INTERGRAPH COLOMBIA S.A.S;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155796;CW155796-001;ASGG8DGIDZG4UARG1Z9XRF2SQN1DZR;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:07:23 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:42 AM;IBM SPSS Statistics Base;INFORMESE;;;4;;.
CW155796;CW155796-002;ASGG8DGIDZG4UARG2AG6RF2T3G1F29;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:32:17 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:43 AM;IBM SPSS Statistics Custom Tables;INFORMESE;;;3;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155796;CW155796-003;ASGAJOIFD0FXYARG2BD5RF2U0FGSH1;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:37:32 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:43 AM;IBM SPSS Statistics Missing Values;INFORMESE;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155796;CW155796-004;ASGG8DGIDZG4UARG2B0HRF2U6X12JU;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:40:49 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:43 AM;IBM SPSS Modeler Client Professional (Concurrente);INFORMESE;;;4;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155796;CW155796-005;ASGAJOIFD0FXYARG2B3KRF2UK0GWPS;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:42:54 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:43 AM;IBM SPSS Modeler Professional PVU Server;INFORMESE;;;240;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
CW155796;CW155796-006;ASGG8DGIDZG4UARG2B6NRF2UN315N5;Historical;IBM;01989080;INFORMESE;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;2022/01/26 02:45:00 PM;2024/04/30 12:00:00 AM;2026/02/16 05:15:43 AM;IBM SPSS Statistics Categories;INFORMESE;;;1;EMPRESAS PUBLICAS DE MEDELLIN E.S.P;.
